iter	MultiClass
418	0.002909801984
419	0.002902846197
420	0.002895683456
421	0.002888915412
422	0.002883363975
423	0.002877667864
424	0.002871257475
425	0.002864596026
426	0.002858050208
427	0.002851448768
428	0.00284581795
429	0.00283887407
430	0.002831967799
431	0.002824954193
432	0.002819659423
433	0.002810227419
434	0.002804831418
435	0.002799021874
436	0.002792648228
437	0.002787323185
438	0.002782208265
439	0.002776961966
440	0.002770543922
441	0.002765309134
442	0.002760096637
443	0.002754085194
444	0.002748488638
445	0.002741803063
446	0.00273554025
447	0.002730198124
448	0.002725332107
449	0.002718652426
450	0.002713562319
451	0.002707479761
452	0.002702493653
453	0.002696066376
454	0.002690022037
455	0.002683854141
456	0.002677471082
457	0.002671595898
458	0.00266551819
459	0.002659209957
460	0.002653254361
461	0.002647016754
462	0.002641428421
463	0.002636636283
464	0.002628930283
465	0.002624237457
466	0.002616176902
467	0.002610734214
468	0.002605450377
469	0.002599485729
470	0.002594849994
471	0.002589276228
472	0.002583755465
473	0.002577882555
474	0.002572172173
475	0.002567225823
476	0.002561696293
477	0.002556364244
478	0.002552111575
479	0.002546798005
480	0.002541435755
481	0.00253701308
482	0.002531566011
483	0.00252587219
484	0.002519414324
485	0.002514575784
486	0.002509089665
487	0.002504784101
488	0.002499805248
489	0.002494326199
490	0.002489313052
491	0.00248507837
492	0.002479989254
493	0.002474848082
494	0.002470466944
495	0.002466008779
496	0.002461035024
497	0.002456941021
498	0.002451526448
499	0.002446754535
500	0.002442709989
501	0.002438361499
502	0.002433989506
503	0.002430247637
504	0.002424602986
505	0.00242070751
506	0.00241613044
507	0.002412158515
508	0.00240748091
509	0.002402740299
510	0.002398244535
511	0.00239318177
512	0.002388364255
513	0.002384481931
514	0.002379718712
515	0.002375188675
516	0.002370286071
517	0.002366120054
518	0.002361840474
519	0.002357129284
520	0.002352526804
521	0.002348143659
522	0.002343679201
523	0.002339033916
524	0.00233484259
525	0.002331015436
526	0.00232672875
527	0.00231947883
528	0.002314780184
529	0.002311140636
530	0.002306877386
531	0.002302394841
532	0.002297627896
533	0.002294075923
534	0.002290211014
535	0.002285239379
536	0.002281807569
537	0.002278050838
538	0.002274391181
539	0.002270820164
540	0.002266504868
541	0.002262367302
542	0.002259046057
543	0.002255588555
544	0.002252143
545	0.002248102191
546	0.002244681649
547	0.002240891686
548	0.002237403616
549	0.002232908697
550	0.002228786912
551	0.002225454981
552	0.002221116023
553	0.002217931887
554	0.002213972994
555	0.002210660536
556	0.002207078043
557	0.002203577705
558	0.002200260931
559	0.002195440412
560	0.002191499273
561	0.002187413073
562	0.00218271995
563	0.00217907307
564	0.002175433138
565	0.002171794637
566	0.002167988247
567	0.002164098874
568	0.002160083006
569	0.002156193996
570	0.00215215551
571	0.002149031154
572	0.002145929927
573	0.002142129516
574	0.002138308824
575	0.002134773032
576	0.002131125209
577	0.002127466581
578	0.002123547003
579	0.002119423165
580	0.002115654922
581	0.002112019669
582	0.002108360417
583	0.002104510617
584	0.002100595722
585	0.002096714267
586	0.002093041965
587	0.002089942084
588	0.002084956741
589	0.00208134513
590	0.002077560978
591	0.002073040388
592	0.002069855049
593	0.002066299823
594	0.002062927037
595	0.002059377637
596	0.002055977056
597	0.002052327276
598	0.002048816277
599	0.002045703697
600	0.00204223615
601	0.002038781429
602	0.002036006016
603	0.002033219706
604	0.002029700728
605	0.002026832391
606	0.002023571719
607	0.002020182461
608	0.002016829002
609	0.002013914292
610	0.002010558697
611	0.002007766201
612	0.002005077698
613	0.002001752011
614	0.001998332505
615	0.00199516359
616	0.001992491911
617	0.001989284324
618	0.001986024102
619	0.00198360827
620	0.001980359005
621	0.001977388831
622	0.00197402816
623	0.001970994469
624	0.001967757159
625	0.001963479625
626	0.001960294709
627	0.001957020929
628	0.001952518404
629	0.001949195271
630	0.001946180937
631	0.001943657141
632	0.001940365571
633	0.001937857702
634	0.001935341689
635	0.001932158108
636	0.001929106622
637	0.00192594156
638	0.001923363869
639	0.001920313656
640	0.001917386651
641	0.001914978089
642	0.00191195677
643	0.001908604525
644	0.001906180403
645	0.001903068489
646	0.001899992809
647	0.001897021497
648	0.001894060285
649	0.001891173394
650	0.001888185485
651	0.001885800385
652	0.001882039549
653	0.001879096837
654	0.001876371374
655	0.001873195894
656	0.001870312608
657	0.001867398309
658	0.001864580139
659	0.001861725263
660	0.001859134434
661	0.00185624408
662	0.001853351737
663	0.00185003957
664	0.001847214881
665	0.001844213307
666	0.001842106404
667	0.001839212861
668	0.001836438471
669	0.001833673159
670	0.001831027548
671	0.001827624885
672	0.001824601021
673	0.001822353374
674	0.001819769576
675	0.001817337622
676	0.001814923561
677	0.001812068312
678	0.001809876024
679	0.001807555005
680	0.001804935742
681	0.001802140108
682	0.001799480258
683	0.001797075153
684	0.001794436013
685	0.001791864449
686	0.001789097218
687	0.001786463118
688	0.001783716523
689	0.00178148404
690	0.001779309475
691	0.001776782588
692	0.001774375791
693	0.001771921906
694	0.001769202043
695	0.001766904635
696	0.001764872051
697	0.001762190847
698	0.001759803155
699	0.001756696197
700	0.001754239647
701	0.001752188376
702	0.001749520953
703	0.001747128022
704	0.001744636668
705	0.001742369557
706	0.00174017082
707	0.001737764492
708	0.001735284481
709	0.001732885208
710	0.001730884649
711	0.001728350063
712	0.00172620195
713	0.001724132928
714	0.001721677438
715	0.001719164681
716	0.001717277401
717	0.001714891588
718	0.001712281698
719	0.001709890343
720	0.001707298062
721	0.001704971257
722	0.001702683944
723	0.001700428385
724	0.001698084675
725	0.001695835354
726	0.001693492269
727	0.001691139977
728	0.001689245352
729	0.001687219275
730	0.001685334137
731	0.001682895874
732	0.001680554432
733	0.001678185927
734	0.001676263579
735	0.001674074632
736	0.001670430722
737	0.001668385793
738	0.001666414691
739	0.001664154712
740	0.001662321909
741	0.001659993311
742	0.001657751395
743	0.001655461577
744	0.00165323247
745	0.001651052224
746	0.001649301144
747	0.00164733142
748	0.001645179114
749	0.001643388481
750	0.001641202934
751	0.001638086121
752	0.001635774944
753	0.001633600717
754	0.001631368442
755	0.001629056308
756	0.001626991592
757	0.001625233512
758	0.001623224208
759	0.00162148157
760	0.00161973604
761	0.001617599429
762	0.001615266138
763	0.001612369803
764	0.001610146369
765	0.001607962227
766	0.001606221243
767	0.001604066388
768	0.001601953969
769	0.001599732334
770	0.001597699119
771	0.001595345978
772	0.001593580076
773	0.001591631967
774	0.00158962792
775	0.001587579145
776	0.001585820659
777	0.001583758477
778	0.001582094261
779	0.001580433906
780	0.001578396773
781	0.00157650875
782	0.001573206754
783	0.001571217417
784	0.001569142232
785	0.001567479906
786	0.001565482415
787	0.001563735702
788	0.001561952225
789	0.001559992392
790	0.001557965087
791	0.001556000174
792	0.001554001108
793	0.001552022277
794	0.001550408515
795	0.001548463307
796	0.001546518817
797	0.001544933616
798	0.001543058775
799	0.001541486218
800	0.001539842576
801	0.001537869537
802	0.001535625825
803	0.001534063554
804	0.00153217578
805	0.00153038555
806	0.001528834249
807	0.001526849919
808	0.001525134008
809	0.001523516864
810	0.001521360005
811	0.001519478954
812	0.001517496358
813	0.001515632255
814	0.001513696791
815	0.001511887027
816	0.001509848635
817	0.001508402578
818	0.001506541259
819	0.001504678367
820	0.001502839148
821	0.001501028246
822	0.001499537341
823	0.001497817121
824	0.001496005308
825	0.001494470213
826	0.001492516098
827	0.0014908313
828	0.001489138273
829	0.001487497319
830	0.0014859123
831	0.00148403837
832	0.001482260595
833	0.001480487393
834	0.001478483647
835	0.001476638473
836	0.001475153284
837	0.001473333322
838	0.001471582492
839	0.001469860305
840	0.001468112373
841	0.001466374467
842	0.001464683861
843	0.001463031638
844	0.001461180869
845	0.001459332689
846	0.001457560576
847	0.001455921946
848	0.001454257715
849	0.001452701307
850	0.001450970862
851	0.00144913524
852	0.001447443702
853	0.001445712019
854	0.001444330165
855	0.001442530136
856	0.001440808178
857	0.001439069294
858	0.001437420704
859	0.001435652853
860	0.00143399386
861	0.001432620798
862	0.001430953298
863	0.001429240766
864	0.001427431265
865	0.001426084777
866	0.001424403682
867	0.001422933851
868	0.001421684506
869	0.001419522341
870	0.001417895162
871	0.001416416316
872	0.001414749375
873	0.001413427464
874	0.001412211313
875	0.001410702209
876	0.001409046191
877	0.001407392338
878	0.001406062931
879	0.001404580728
880	0.00140298607
881	0.00140168684
882	0.001400026717
883	0.001398587733
884	0.001397184875
885	0.001395295496
886	0.001393765466
887	0.001392204569
888	0.001390689146
889	0.001389083872
890	0.001387824095
891	0.001386532567
892	0.001384933235
893	0.001383689804
894	0.001381892335
895	0.001380317856
896	0.0013789973
897	0.001377743003
898	0.001376310366
899	0.001374656085
900	0.001373346764
901	0.001371975118
902	0.001370554582
903	0.001369320984
904	0.001367782322
905	0.001366536178
906	0.001365364434
907	0.00136384823
908	0.001362253793
909	0.001360669582
910	0.001359255282
911	0.001357802134
912	0.001356442571
913	0.001354743664
914	0.001353321491
915	0.001352001863
916	0.001350811016
917	0.00134938404
918	0.001347884625
919	0.001346245917
920	0.001345053796
921	0.001343613919
922	0.001342331191
923	0.00134099517
924	0.001339553371
925	0.001338064144
926	0.001336866146
927	0.001335433663
928	0.001334149031
929	0.001332649468
930	0.001331448296
931	0.001330282791
932	0.001328814723
933	0.00132722835
934	0.001325631591
935	0.001324299586
936	0.001323185737
937	0.001321785645
938	0.001320508344
939	0.001319534568
940	0.001318252517
941	0.001316935591
942	0.001315793773
943	0.001314294978
944	0.001312874842
945	0.001311575038
946	0.001310425143
947	0.001309014247
948	0.001307452999
949	0.001306310538
950	0.001305119261
951	0.001304042163
952	0.001302838175
953	0.001301721372
954	0.001300083679
955	0.001298657956
956	0.001297108683
957	0.001295798605
958	0.001294408432
959	0.00129317511
960	0.001291736444
961	0.001290622183
962	0.001289302588
963	0.001288155703
964	0.001286794215
965	0.001285424142
966	0.001284102842
967	0.001283021535
968	0.001281695591
969	0.00128058598
970	0.001279224088
971	0.001277860278
972	0.001276578939
973	0.001275300698
974	0.001273967521
975	0.001272698326
976	0.001271622446
977	0.001270284852
978	0.001269096547
979	0.001267998449
980	0.001266705949
981	0.001265651259
982	0.00126455318
983	0.001263445419
984	0.001261994617
985	0.001260864875
986	0.001259745825
987	0.001258724638
988	0.001257295146
989	0.001255859102
990	0.001253810862
991	0.001252583915
992	0.001251324282
993	0.0012500678
994	0.001249034772
995	0.001247789219
996	0.001246530265
997	0.001245312586
998	0.001243913569
999	0.001242645651
01190900154
39543595
